Position	A1	A2	B1	B2
9188	0	0	4.7	0
9189	0	0	0	0
9190	0	0	0	0
9191	0	0	0	0
9192	100	95.2	95.8	90.9
9193	100	85.7	100	100
9194	0	0	3.5	0
9195	90	62	92	93.1
9196	5	0	0	0
9197	0	0	0	0
9198	0	0	0	0
9199	95.2	100	96	100
9200	0	0	0	0
9201	0	0	0	0
9202	0	0	0	0
9203	100	100	94.7	80.9
9204	0	0	0	0
9205	77.7	61.5	3.5	15.8
9206	94.1	93.3	100	100
9207	86.6	93.3	28.5	14.8
9208	0	0	0	0
9209	0	0	0	0
9210	0	0	0	0
9211	94.1	83.3	91.4	97.6
9212	100	100	100	100
9213	7.1	4.3	0	0
9214	4.7	0	0	0
9215	75	87.5	100	100
9216	100	95.2	94.4	100
9217	100	92.8	93.3	94.1
9218	0	33.3	0	7.1
9219	0	0	0	0
9220	0	0	0	0
9221	0	0	0	0
9222	0	10.3	0	0
9223	100	92.8	0	3
9224	0	0	0	0
9225	0	0	0	0
9226	0	0	4.7	0
9227	0	0	0	0
9228	0	0	0	5.4
9229	0	0	0	0
9230	0	0	0	0
9231	0	0	0	0
9232	84	80	25	31.4
9233	0	0	0	0
9234	0	0	0	0
9235	0	5.5	0	0
9236	0	0	0	0
9237	100	94.1	94.7	100
9238	0	0	0	0
9239	91.6	100	100	100
9240	100	95.8	100	100
9241	88.4	85.2	96.1	97.1
9242	94.4	100	100	95
9243	75	86.9	3.7	0
9244	90.3	92.3	19.2	11.5
9245	6.2	0	0	0
9246	0	0	0	0
9247	100	100	64.5	96.9
9248	94.1	100	100	100
9249	0	0	0	0
9250	95.2	94.7	84.6	89.4
9251	100	100	0	3.5
9252	0	12.5	6.6	0
9253	72.7	55.1	5.6	5.2
9254	9.5	2.7	0	0
9255	0	0	0	0
9256	69.2	100	92.3	100
9257	0	2.7	0	0
9258	4	0	0	0
9259	0	0	0	0
9260	94.4	55.5	100	100
9261	0	0	0	8.3
9262	100	85	21	8.3
9263	100	95.8	100	100
9264	10.5	3.5	0	0
9265	0	0	0	0
9266	96.7	94.4	8.3	9.8
9267	7.1	0	0	0
9268	88.2	89.4	100	100
9269	0	0	5.5	0
9270	100	100	92.8	100
9271	96.2	96.5	100	95
9272	57.1	95.6	100	100
9273	100	100	100	100
9274	8.3	3.5	100	100
9275	100	95	100	100
9276	0	0	0	0
9277	100	100	0	0
9278	77.7	80	100	73.3
9279	0	0	0	0
9280	0	2.7	0	0
9281	100	100	100	100
9282	25	24	100	92.8
9283	100	90.4	77.2	83.3
9284	0	0	2.7	0
9285	0	0	4.5	0
9286	0	5	30.4	20
9287	14.2	16.6	4.1	0
9288	0	0	3.3	0
9289	100	97	88.2	96.2
9290	100	100	100	100
9291	100	100	100	100
9292	0	0	0	0
9293	100	92.3	100	73.9
9294	0	0	0	0
9295	0	0	0	3.4
9296	0	0	0	0
9297	100	100	83.3	67.8
9298	94.7	100	100	90.9
9299	93.3	90.4	94.7	91.3
9300	0	11.7	0	0
9301	5	11.1	0	0
9302	92.8	100	100	100
9303	86.6	100	6.2	10
9304	93.7	82.3	95	100
9305	40	0	0	0
9306	92.8	100	100	90
9307	0	11.4	100	95.8
9308	0	0	5	0
9309	100	93.3	100	97.2
9310	4.5	3.4	6.4	15.6
9311	100	95.4	91.6	100
9312	4.1	0	0	0
9313	0	0	0	0
9314	93.6	92.6	43.1	25.9
9315	62	21.7	100	96
9316	0	0	0	0
9317	0	0	0	0
9318	100	95	100	100
9319	0	0	0	0
9320	70	0	100	100
9321	0	0	0	0
9322	9	3.7	0	0
9323	7.6	15	0	4
9324	0	0	0	0
9325	22.2	15	18.1	0
9326	100	95.4	94.4	100
9327	0	0	0	0
9328	0	0	0	0
9329	90	90.9	91.6	100
9330	0	0	0	0
9331	89.8	90.8	56.2	49.4
9332	100	100	66.6	68.4
9333	0	0	0	0
9334	100	92	100	100
9335	95.2	100	100	94.4
9336	8.3	17.3	0	0
9337	0	23	100	100
9338	100	92.3	94.7	100
9339	92.3	100	52.6	36.5
9340	0	0	0	0
9341	96.1	96.6	95.2	96.6
9342	93.1	95.4	100	100
9343	100	100	94.1	100
9344	100	100	100	100
9345	100	96.1	92.8	100
9346	0	0	0	0
9347	0	0	0	0
9348	0	0	0	0
9349	87.5	100	100	100
9350	89.6	95.8	96.4	92.8
9351	95.6	76.9	97.2	96.1
9352	0	0	0	0
9353	84.6	84.6	100	96.6
9354	0	0	0	0
9355	0	0	0	0
9356	82.3	75.8	97.1	100
9357	100	100	59.2	54.1
9358	0	0	0	0
9359	92.8	90.9	83.3	100
9360	0	0	0	0
9361	21.7	21.2	0	0
9362	0	0	0	0
9363	37.5	45.4	96.5	100
9364	0	5.5	0	0
9365	16.6	20	0	0
9366	0	0	0	0
9367	0	0	0	0
9368	0	0	0	0
9369	0	0	0	0
9370	0	0	0	0
9371	4	6.4	3.8	0
9372	90	100	96.1	100
9373	76.4	73.3	0	0
9374	89.7	92.8	62.1	65.5
9375	0	0	0	0
9376	90.6	91.4	31.6	22.9
9377	0	0	0	0
9378	0	0	0	0
9379	0	0	0	0
9380	0	0	6.6	6.6
9381	78.5	68.7	100	100
9382	100	90	100	95.8
9383	44.4	69.5	7.4	10
9384	90.9	79.1	0	0
9385	90	90	97.2	100
9386	0	0	0	0
9387	0	0	3.7	0
9388	93.7	88.5	100	100
9389	92.8	87.5	95.2	95
9390	100	96.7	100	95
9391	0	0	0	0
9392	13.6	3.8	4.7	0
9393	0	0	0	3.1
9394	0	4.3	0	0
9395	9	0	0	0
9396	0	0	0	0
9397	0	0	0	0
9398	85.7	83.3	100	100
9399	100	93.7	100	90
9400	96.6	95.2	100	94.1
9401	100	97	100	100
9402	0	0	0	0
9403	100	100	100	100
9404	0	0	0	0
9405	0	0	4.3	0
9406	90	100	91.6	71.4
9407	90.9	100	100	100
9408	0	0	0	0
9409	0	0	0	0
9410	0	0	0	0
9411	95.2	100	84.6	100
9412	100	100	72.7	100
9413	0	0	0	0
9414	70.4	77.7	2.5	2.3
9415	90	100	100	100
9416	0	0	0	0
9417	87.5	86.6	90.9	88
9418	0	0	0	0
9419	90	89.4	10	0
9420	100	100	100	100
9421	80.7	75.8	95.6	82.8
9422	0	0	0	0
9423	93.3	88.8	100	100
9424	100	93.7	90	95.4
9425	100	92.8	11.7	3.7
9426	94.7	96	0	0
9427	100	70	100	100
9428	0	0	0	0
9429	78.5	83.3	0	7.4
9430	0	0	0	0
9431	25	52.9	100	100
9432	0	0	0	0
9433	0	0	3	0
9434	0	0	0	0
9435	0	3	0	0
9436	0	0	0	0
9437	0	0	0	0
9438	9	0	100	100
9439	0	0	0	0
9440	0	6.2	0	0
9441	100	100	100	96.2
9442	100	100	91.6	96.5
9443	33.3	26.6	0	0
9444	33.3	53.8	100	96.8
9445	95	100	18.7	11.1
9446	96.1	93.7	8.3	4.2
9447	78.5	54.5	100	70.8
9448	0	5	0	0
9449	0	0	0	0
9450	78.9	86.4	92.8	100
9451	0	0	0	3.3
9452	95	100	72	81.8
9453	0	0	0	0
9454	0	0	0	3.7
9455	92.8	96	90	95.2
9456	77.2	85.7	100	90.4
9457	100	90.4	100	96.6
9458	0	0	0	0
9459	82.2	78.5	9.1	7.9
9460	0	0	0	0
9461	94.4	95.4	100	100
9462	81.2	88.8	100	94.4
9463	0	0	0	0
9464	6.6	28.5	0	0
9465	0	0	0	0
9466	100	100	100	100
9467	90.9	100	100	100
9468	100	100	100	100
9469	4.7	0	0	0
9470	16.6	9	0	0
9471	0	0	0	0
9472	0	0	0	0
9473	100	100	20	47
9474	5.8	6.6	0	0
9475	100	94.7	95.4	100
9476	0	5.2	3	0
9477	100	100	100	100
9478	100	83.3	92.8	97.4
9479	0	0	0	0
9480	6.6	0	0	0
9481	0	0	0	0
9482	13.3	5.2	50	76.4
9483	100	100	100	100
9484	74.1	64.5	12.3	14.4
9485	89.4	100	70.5	57.1
9486	86.3	92	100	100
9487	0	0	0	0
9488	11.7	23	100	100
9489	0	0	0	0
9490	4.7	0	0	0
9491	83.3	88.2	100	100
9492	0	2.6	0	0
9493	100	100	3.2	0
9494	0	0	0	0
9495	10	14.2	11.7	8.3
9496	80	70.5	100	80
9497	0	0	5.5	0
9498	92.3	96.4	96.5	39.3
9499	95.8	100	100	95.4
9500	0	0	0	0
9501	15	5.2	100	100
9502	71.4	97.5	100	94.8
9503	0	3.3	6.6	6.6
9504	0	0	0	0
9505	89.1	91.4	23.4	24.2
9506	100	69.2	100	96.6
9507	100	100	96	100
9508	0	0	0	0
9509	0	4.7	0	0
9510	94.7	100	5.5	0
9511	0	0	0	2.7
9512	0	0	0	0
9513	86.6	69.2	66.6	77.7
9514	88.2	93.3	100	94.7
9515	95.2	95.6	100	100
9516	0	4.1	0	0
9517	42.8	93.5	36.6	100
9518	81.9	78	30.9	17.2
9519	93.3	100	94.4	96.1
9520	52.1	68.1	4.1	4.2
9521	25	8.3	0	0
9522	100	91.3	100	100
9523	0	0	0	0
9524	81.8	100	100	100
9525	100	100	100	100
9526	100	96.6	100	88.8
9527	0	0	0	0
9528	92.5	93.7	46.6	54
9529	0	2.5	0	0
9530	14.2	16.6	0	8.3
9531	0	0	0	2.7
9532	89.1	88	32.3	34.9
9533	100	97.1	100	96.6
9534	35	42.8	0	0
9535	93.7	95	100	100
9536	100	94.7	100	100
9537	0	0	0	0
9538	0	0	0	0
9539	0	0	0	0
9540	100	100	0	0
9541	89.3	92.5	18.1	13.1
9542	90	75	70	54.5
9543	0	0	0	0
9544	0	0	0	0
9545	73.6	93.3	90	95
9546	92.8	100	95	92.3
9547	0	0	4.1	0
9548	100	100	90	100
9549	0	4.1	0	0
9550	0	0	0	0
9551	100	100	100	92.8
9552	0	0	0	0
9553	93.7	100	0	10
9554	88.2	94.2	100	100
9555	100	100	100	100
9556	100	100	90	83.3
9557	100	96.1	100	100
9558	0	0	0	4.7
9559	94.4	100	100	100
9560	0	18.1	0	0
9561	100	100	100	100
9562	0	5	0	0
9563	0	0	0	0
9564	0	0	0	0
9565	100	100	100	94.7
9566	0	0	0	0
9567	0	0	0	0
9568	90.4	90	18.1	26.3
9569	83.3	95.2	93.7	100
9570	0	0	0	0
9571	0	0	0	0
9572	94.7	91.6	95.6	95.6
9573	0	0	0	0
9574	5	16	0	0
9575	94.7	94.2	100	93.5
9576	70	92.8	90.9	100
9577	90	87.5	45.4	12.5
9578	0	0	0	0
9579	68.8	68.2	4	14.5
9580	0	5.2	0	0
9581	0	0	0	0
9582	0	0	0	0
9583	0	0	0	0
9584	100	5.2	50	50
9585	3.5	0	0	0
9586	0	0	6.2	12.9
9587	0	0	0	0
9588	3.5	7.8	15.3	16.6
9589	0	0	0	0
9590	26.3	18.1	3.5	2.7
9591	76	81.6	0	12.7
9592	100	95	100	100
9593	75	95.6	100	100
9594	0	0	0	0
9595	0	0	4.3	2.7
9596	100	100	100	94.7
9597	59	72	6	12.5
9598	100	90	100	100
9599	100	90.4	90.9	100
9600	0	0	0	0
9601	54.3	56.8	7.1	4.7
9602	92.8	100	93.3	100
9603	0	4	0	3.5
9604	100	100	26.6	78.2
9605	100	96.7	96.6	100
9606	0	0	3.3	0
9607	100	92.8	100	95.6
9608	0	0	0	0
9609	100	91.6	92.3	100
9610	60	66.6	93.7	100
9611	16.6	26.9	20.8	12.5
9612	0	4.7	0	0
9613	80	100	100	100
9614	11.1	9	90	100
9615	0	5.5	100	93.3
9616	0	0	0	0
9617	100	96.9	92.8	92.8
9618	0	0	18.1	6.2
9619	0	0	0	0
9620	0	4.5	0	0
9621	100	100	0	0
9622	0	0	0	0
9623	0	0	0	0
9624	100	100	100	100
9625	0	0	0	0
9626	100	100	94.4	93.7
9627	0	0	0	0
9628	42.8	65.5	0	0
9629	4.7	6.2	0	0
9630	82.1	86.6	21.2	13.1
9631	0	0	0	0
9632	0	0	0	4.7
9633	0	0	0	0
9634	0	0	0	0
9635	88.2	100	85.7	100
9636	0	0	0	0
9637	0	0	0	0
9638	10	13.5	3.7	0
9639	90.9	91.3	20	2.5
9640	100	95.6	100	92.5
9641	0	0	0	0
9642	100	95.8	50	16.6
9643	0	0	0	3.1
9644	4.5	0	0	0
9645	0	0	0	0
9646	89.4	100	93.3	100
9647	0	0	0	0
9648	81.8	94.1	100	100
9649	94.7	100	100	100
9650	0	0	0	0
9651	100	86.9	100	100
9652	100	76.9	100	100
9653	0	0	0	0
9654	95	100	100	100
9655	0	0	0	0
9656	0	3.5	3.7	0
9657	100	90	72.7	100
9658	0	0	0	0
9659	83.3	83.3	100	100
9660	0	0	0	4.7
9661	80	70.5	100	100
9662	94.7	94.1	9.6	5.4
9663	0	0	0	0
9664	0	3.4	0	0
9665	92.8	93.3	0	0
9666	0	0	0	0
9667	10	8.3	0	0
9668	6.2	4.3	0	0
9669	100	94.1	93.3	95
9670	100	100	91.6	100
9671	0	0	0	0
9672	0	0	0	0
9673	100	100	100	100
9674	94.1	100	5.2	0
9675	0	0	7.6	0
9676	95.2	100	100	97.4
9677	92.8	100	12.5	6.2
9678	0	0	0	0
9679	100	95.8	100	91.6
9680	0	0	0	0
9681	76.4	69.4	12	12.7
9682	0	0	4.7	0
9683	10	27.7	22.2	10.5
9684	0	0	0	0
9685	100	100	96	90.9
9686	92.3	89.6	100	100
9687	84.6	100	0	0
9688	6.2	0	0	0
9689	0	0	0	0
9690	94.4	92.5	15.3	8.3
9691	8.3	4.5	0	0
9692	57.1	81.2	0	0
9693	88.8	95.2	0	0
9694	0	0	0	0
9695	100	100	57.8	82.3
9696	0	0	0	0
9697	34.7	31.8	0	0
9698	0	0	0	0
9699	90	94.7	100	100
9700	50	53.8	100	100
9701	100	100	100	96.4
9702	0	0	0	0
9703	0	0	0	0
9704	0	0	0	0
9705	0	0	0	0
9706	0	5.8	0	0
9707	77.3	77	3.2	8.4
9708	0	0	0	0
9709	100	91.3	100	100
9710	92.3	76.1	94.7	90
9711	66.6	82.6	100	100
9712	5.2	0	0	0
9713	0	0	0	0
9714	81.8	68	3.5	0
9715	21.4	0	0	4.5
9716	92.3	100	100	100
9717	0	0	0	0
9718	89.5	89.2	24.6	17.8
9719	9	18.7	5.8	0
9720	16.6	0	0	0
9721	0	0	0	0
9722	100	96.5	2.9	0
9723	100	100	81.8	66.6
9724	73.3	100	100	100
9725	93.7	94.4	100	100
9726	4.1	0	5.5	0
9727	70.4	89	16	31.9
9728	75	72.7	100	94.1
9729	81.8	98.1	4	12.9
9730	100	100	0	0
9731	100	100	95.2	100
9732	12.5	4.3	0	0
9733	0	0	0	0
9734	0	0	0	0
9735	0	0	0	0
9736	0	0	0	0
9737	0	0	0	0
9738	100	86.6	100	94.4
9739	0	0	0	0
9740	0	0	0	0
9741	3.7	7.6	0	7.1
9742	100	100	94.4	95.2
9743	95.4	100	100	93.3
9744	96.2	80.9	100	100
9745	81.8	76.8	7.4	3.4
9746	100	100	100	100
9747	0	0	0	0
9748	74.1	66.6	16.1	14.4
9749	90.4	79.1	91.6	92.5
9750	0	0	0	0
9751	0	0	0	0
9752	92.3	100	7.1	0
9753	0	2.7	0	0
9754	79.2	60.7	4.3	12.1
9755	0	0	0	0
9756	0	0	0	0
9757	0	0	0	0
9758	0	0	5.8	6.6
9759	0	0	5.5	12.9
9760	0	0	0	0
9761	100	100	100	100
9762	92.5	65.7	7.4	5.7
9763	0	0	0	0
9764	0	0	0	0
9765	0	0	0	0
9766	0	0	0	0
9767	86.3	91.3	25.3	27.8
9768	0	4.1	0	0
9769	4.3	5.5	4.5	0
9770	100	93.3	100	92
9771	25	51.8	75	87
9772	100	86.9	0	0
9773	0	0	0	0
9774	0	0	0	0
9775	0	7.1	0	0
9776	80	90.4	100	96.5
9777	100	100	0	0
9778	83.3	80	100	95.8
9779	0	0	0	0
9780	0	0	0	0
9781	0	4	0	0
9782	3.7	0	0	3.3
9783	94.7	100	100	100
9784	84.6	82.3	0	5.2
9785	100	100	100	88.2
9786	0	0	0	0
9787	94.7	100	100	96.2
9788	93.7	95	100	100
9789	9	6.5	0	3.7
9790	0	0	0	0
9791	100	100	100	96.4
9792	75	90.9	5.4	14.4
9793	0	0	0	0
9794	10.3	0	0	0
9795	40.9	44.4	0	0
9796	0	0	0	0
9797	0	0	0	0
9798	89	91.4	31.2	23.5
9799	94.1	91.6	100	100
9800	91.6	100	87.5	100
9801	92.8	91.6	6.2	0
9802	90.1	93.4	19.7	11.4
9803	0	7.6	0	0
9804	94.1	100	94.7	95
9805	92.3	100	50	41.1
9806	63.6	87	3.1	27.7
9807	0	0	0	0
9808	0	0	0	0
9809	0	0	0	0
9810	90	91.6	64.2	88.2
9811	0	0	0	3.3
9812	90.9	88.2	100	100
9813	0	0	0	0
9814	100	96	4	0
9815	100	100	100	94.7
9816	0	0	0	0
9817	91.6	90.4	30	25
9818	90.6	93.5	21.4	16.2
9819	90	94.1	100	100
9820	0	0	0	0
9821	100	100	7.4	0
9822	95	81.8	100	95
9823	0	0	0	0
9824	0	0	0	0
9825	7.1	0	0	0
9826	0	0	0	0
9827	0	0	0	0
9828	0	0	0	0
9829	78.5	100	93.3	92.3
9830	92.3	93.9	21.6	23.3
9831	0	0	4	0
9832	60	100	5.2	0
9833	0	0	0	0
9834	7.6	0	7.6	0
9835	94.4	96.5	0	15.1
9836	6.2	14.2	0	0
9837	0	0	0	6.6
9838	0	0	0	0
9839	95.2	95.6	100	96.1
9840	100	94.7	100	100
9841	100	93.1	100	100
9842	0	0	0	0
9843	10.5	46.1	10	5.2
9844	91.6	100	100	90.9
9845	85.7	100	9	0
9846	0	0	0	0
9847	0	0	100	100
9848	0	0	0	2.3
9849	0	0	0	0
9850	0	0	0	0
9851	77.7	76.4	100	100
9852	73.4	76.8	10.2	10
9853	100	90.9	100	100
9854	0	0	0	0
9855	4.5	7.1	5.2	0
9856	92.3	83.3	100	100
9857	95.6	100	100	100
9858	90.9	100	45.7	77.7
9859	5.8	5.2	100	100
9860	100	74	96	100
9861	94.1	92.6	34.3	24.1
9862	58	51	7.5	5.6
9863	91.6	100	100	91.6
9864	80	81.5	11.7	11.9
9865	0	0	0	0
9866	100	100	0	0
9867	95.5	90.7	41.9	37.2
9868	0	0	0	0
9869	0	0	0	0
9870	0	7.6	0	0
9871	83.3	100	100	100
9872	0	0	0	0
9873	0	0	0	0
9874	90.9	60	7.6	11.7
9875	92.3	96.8	13.3	12
9876	0	2.3	0	0
9877	86.6	100	100	100
9878	0	0	0	0
9879	0	0	0	0
9880	100	100	100	100
9881	8.3	13.6	5.2	4.5
9882	100	100	9.5	3.8
9883	93.7	96.9	0	0
9884	91.6	100	100	92.8
9885	93.7	91.6	61.5	72.2
9886	100	90.9	100	100
9887	0	0	0	0
9888	0	3.2	2.7	0
9889	4.5	0	0	0
9890	0	0	0	0
9891	0	4.1	0	0
9892	76.1	86.3	0	0
9893	89.4	100	100	93.7
9894	100	96.4	100	100
9895	0	0	0	0
9896	100	100	100	95.6
9897	100	92	100	100
9898	0	0	0	0
9899	100	100	96.6	90.4
9900	0	0	0	0
9901	0	0	0	0
9902	0	0	0	0
9903	0	0	0	0
9904	0	0	0	0
9905	100	89.6	100	100
9906	91.6	96.1	94.8	100
9907	92.8	82.3	100	100
9908	0	4.7	0	0
9909	0	0	3.2	5.1
9910	90.9	100	100	100
9911	100	100	100	100
9912	0	0	0	0
9913	100	88.2	100	100
9914	83.3	76	100	96.4
9915	0	0	0	0
9916	95.2	100	100	84.2
9917	0	0	0	0
9918	86.6	100	94.7	100
9919	0	0	0	7.1
9920	100	94.4	57.6	62.9
9921	100	100	100	100
9922	100	100	100	95.2
9923	66.6	20	100	96.1
9924	86.4	96.4	96.1	96.5
9925	0	0	8.5	9.3
9926	100	100	94.4	100
9927	0	0	0	0
9928	0	0	0	0
9929	40.9	21	0	3.3
9930	0	0	0	0
9931	100	86.3	100	100
9932	100	100	100	100
9933	90.5	87.7	20	14.8
9934	0	0	10.3	8.6
9935	77.7	65.2	0	0
9936	0	10	83.8	66.6
9937	0	0	0	5.8
9938	0	0	0	0
9939	0	0	0	0
9940	16.6	20	100	100
9941	0	0	0	0
9942	0	0	0	0
9943	96	97.2	92.8	100
9944	0	0	0	0
9945	0	0	0	0
9946	100	100	100	100
9947	0	0	0	0
9948	92	93.7	0	20.9
9949	0	0	0	0
9950	100	100	100	100
9951	92.8	100	95	96.2
9952	100	94.4	100	96
9953	94.1	93.3	5.8	20
9954	10	13.6	0	0
9955	0	0	0	0
9956	0	0	0	0
9957	0	0	0	0
9958	0	3.8	100	100
9959	18.7	16.6	0	0
9960	100	100	95	93.7
9961	0	0	0	2.1
9962	5	0	0	0
9963	0	0	0	0
9964	0	0	0	0
9965	100	100	100	100
9966	0	0	0	0
9967	81	91.6	13	16.6
9968	94.1	100	0	0
9969	0	0	0	0
9970	95.4	100	100	100
9971	100	100	0	0
9972	96.7	92.5	16.6	4.3
9973	0	0	0	0
9974	0	0	0	0
9975	100	90	100	100
9976	0	0	0	0
9977	0	0	0	0
9978	0	0	0	0
9979	0	0	0	0
9980	82.7	77.1	7	6
9981	4.3	0	0	0
9982	0	12.5	0	0
9983	0	0	0	0
9984	0	0	0	0
9985	0	0	0	0
9986	0	3.5	0	2.6
9987	100	100	100	100
9988	0	0	0	0
9989	0	0	0	0
9990	70	76	6.2	14.8
9991	100	100	100	100
9992	0	0	0	0
9993	94.1	90.9	95.2	100
9994	100	95	100	100
9995	95.4	96.6	100	100
9996	0	0	0	0
9997	100	100	94.1	100
9998	33.3	31.5	80	94.7
9999	0	0	0	0
10000	0	0	0	0
10001	100	88.8	0	0
10002	73.3	95	90	82.7
10003	25	11.7	0	0
10004	93.4	88.1	34.8	26.4
10005	100	100	0	0
10006	0	0	0	0
10007	92.3	94.7	86.6	100
10008	0	0	0	2.5
10009	91.6	100	92.3	95.2
10010	0	0	0	0
10011	0	0	0	0
10012	92.8	96.6	91.4	65.6
10013	0	0	0	0
10014	75	75	26.9	12.8
10015	100	100	100	85.7
10016	100	100	92.3	100
10017	85.1	100	100	93.1
10018	13.3	26	0	0
10019	0	0	0	0
10020	0	0	0	0
10021	0	0	0	0
10022	0	0	4.3	0
10023	100	100	100	70
10024	100	100	100	97
10025	96.2	96.5	100	93.3
10026	100	100	11.1	20
10027	100	100	100	95.2
10028	0	0	0	0
10029	0	0	0	0
10030	0	0	0	0
10031	0	0	0	0
10032	94.4	91.3	92.8	100
10033	0	0	0	0
10034	4.7	2.6	100	97.6
10035	0	0	0	0
10036	0	0	0	0
10037	100	95.6	100	100
10038	61.1	81.9	4.8	5.2
10039	0	0	0	0
10040	0	0	0	0
10041	0	0	0	0
10042	28.5	16.6	0	0
10043	100	85.7	93.7	100
10044	93.9	84	3.3	5.4
10045	25	47.8	94.7	100
10046	0	0	0	0
10047	100	96	100	100
10048	3.7	2.7	0	0
10049	89.2	91.3	16.1	16.3
10050	0	0	0	0
10051	0	0	0	0
10052	0	0	0	0
10053	0	0	0	0
10054	0	0	0	0
10055	0	0	0	0
10056	0	0	0	0
10057	0	0	0	0
10058	0	0	0	0
10059	0	0	0	0
10060	94.4	86.6	100	100
10061	95.4	85	100	100
10062	6.2	7.6	0	0
10063	9.5	2.9	0	0
10064	0	0	0	0
10065	0	0	0	0
10066	0	9	0	0
10067	66.6	72	95.2	100
10068	0	0	4	0
10069	94.1	63.1	95.8	96.8
10070	0	3.2	0	0
10071	94.1	100	100	100
10072	100	96.1	100	100
10073	0	0	0	0
10074	9.5	20	100	100
10075	100	88	30.7	31.8
10076	86.6	80.5	100	100
10077	87.5	81.8	89.4	100
10078	100	90	100	96.2
10079	0	0	0	0
10080	90.4	83.3	100	100
10081	100	100	100	100
10082	0	0	0	0
10083	4.7	3.3	0	0
10084	100	100	96	100
10085	0	3.1	0	0
10086	0	0	0	0
10087	0	0	0	0
10088	0	0	0	0
10089	0	0	2.9	0
10090	0	0	0	0
10091	100	95.2	53.1	46.6
10092	0	0	0	0
10093	56	57.1	48.1	93.9
10094	0	5.5	0	0
10095	0	0	0	0
10096	0	0	0	0
10097	75.1	74.7	7.5	9.1
10098	100	95	0	0
10099	5.2	0	0	0
10100	0	0	0	0
10101	0	0	0	0
10102	100	100	94.1	100
10103	0	0	0	0
10104	90.4	100	96.6	92.8
10105	0	0	0	0
10106	100	0	100	59
10107	73.8	77.9	12.8	8.5
10108	0	0	0	0
10109	0	0	0	0
10110	0	0	0	0
10111	0	0	0	0
10112	0	0	0	0
10113	93.3	94.1	100	100
10114	0	0	3.4	4.1
10115	75	94.4	0	0
10116	0	0	0	0
10117	0	0	5.5	0
10118	0	0	0	0
10119	4.5	5.5	0	0
10120	100	100	100	91.3
10121	100	96.1	94.7	100
10122	91.6	88.8	76.9	61.5
10123	100	95.6	30.7	23.8
10124	0	0	0	0
10125	0	0	0	0
10126	0	0	0	0
10127	83.1	89	14.4	14.2
10128	76.9	91.6	76.9	100
10129	75	95.3	100	100
10130	0	4	0	0
10131	0	0	0	0
10132	90.9	95.6	100	87.5
10133	88.8	100	100	100
10134	0	0	0	5.5
10135	91.6	100	62.9	100
10136	5.2	13.5	0	2.6
10137	3.5	4.3	0	0
10138	85.1	100	94.7	96.4
10139	0	4.3	0	0
10140	81.8	100	100	100
10141	0	0	0	0
10142	0	0	5	0
10143	0	0	0	0
10144	88.2	95.4	0	0
10145	0	0	0	0
10146	90	94.4	100	100
10147	100	100	39.1	19.2
10148	0	0	0	4.3
10149	0	0	0	0
10150	100	100	100	100
10151	13.6	5.8	0	0
10152	100	92.5	100	80
10153	0	5.8	100	100
10154	0	0	0	0
10155	16.6	18.1	51.7	97.1
10156	0	0	5.5	0
10157	92.5	82.6	46.1	70
10158	100	95.6	90.9	100
10159	16.6	27.7	0	0
10160	10	0	0	0
10161	100	93.7	100	100
10162	100	85.7	100	100
10163	92.8	100	84.6	80
10164	95.8	93.7	0	0
10165	30.7	41.3	0	0
10166	89.2	97.1	16.1	21.9
10167	0	0	0	0
10168	0	0	0	0
10169	72.7	92.8	100	100
10170	0	0	0	0
10171	90.9	100	100	100
10172	86.6	90	100	100
10173	0	0	0	0
10174	34.6	40	100	100
10175	89.4	86.8	96.1	92.5
10176	0	0	0	3.4
10177	0	0	0	0
10178	100	100	100	100
10179	0	0	0	0
10180	0	0	0	0
10181	0	4.5	0	5
10182	100	95.4	100	100
10183	0	9	0	0
10184	0	0	0	0
10185	92.3	100	100	91.6
10186	100	100	96.9	100
10187	93.7	41.6	100	100
10188	0	0	0	0
10189	91.3	93.3	22.2	37.5
10190	0	0	0	0
10191	6.2	22.2	0	0
10192	95.6	100	100	100
10193	0	0	0	0
10194	93.7	94.1	100	95.2
10195	89.6	91.6	29.4	15.7
10196	0	0	0	0
10197	0	3.4	0	2.5
10198	0	0	0	0
10199	78.9	80.1	30.4	26.7
10200	0	4	0	0
10201	73	66.6	11.1	0
10202	86.6	85.9	25.6	25.7
10203	81.8	84.8	100	100
10204	15.3	12.5	12.5	33.3
10205	94.4	100	40.7	90.9
10206	0	0	0	3.8
10207	76.4	66.6	100	100
10208	0	0	5.8	0
10209	100	100	28.5	27.2
10210	94.4	96.5	100	100
10211	90	93.9	100	96.4
10212	0	0	0	0
10213	0	0	0	0
10214	71.4	85.7	37.5	17.3
10215	92.8	94.7	100	100
10216	0	0	0	0
10217	0	0	0	0
10218	0	0	0	0
10219	0	0	0	0
10220	93.7	93.1	85.7	78.2
10221	3.8	0	0	0
10222	100	96.7	100	96.7
10223	100	90	100	100
10224	0	0	0	0
10225	0	0	0	0
10226	100	100	91.6	100
10227	97.2	100	100	96.1
10228	0	9	0	0
10229	0	0	0	0
10230	100	95.6	100	100
10231	0	0	0	0
10232	0	0	0	0
10233	0	0	0	0
10234	0	0	0	0
10235	0	0	0	0
10236	0	7.6	0	0
10237	0	0	0	0
10238	0	0	0	0
